ICCS_year,COUNTRY,IDSTUD,TOTWGTS,obey,rights,local,work,envir,vote,history,respect,news,protest,discuss,party,female,books,edexp,ed_mom,ed_dad,id,id2
1999,CHL,400333,67.076531,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,14818,CHL400333
1999,CHL,400334,67.076531,1,1,1,0,1,1,1,1,1,1,0,1,0,1,2,0,1,14819,CHL400334
1999,CHL,410101,24.073126,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,14820,CHL410101
1999,CHL,410102,24.073126,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,2,14821,CHL410102
1999,CHL,410103,24.073126,1,NA,1,1,1,1,NA,1,1,NA,NA,0,0,1,0,2,2,14822,CHL410103
1999,CHL,410104,24.073126,1,1,1,1,1,1,1,NA,0,1,0,1,0,3,2,2,2,14823,CHL410104
1999,CHL,410105,24.073126,1,1,1,1,1,1,0,0,1,1,0,0,0,1,2,1,NA,14824,CHL410105
1999,CHL,410106,24.073126,1,NA,1,1,1,1,1,1,0,0,NA,1,0,1,2,NA,NA,14825,CHL410106
1999,CHL,410107,24.073126,1,1,1,1,NA,1,1,NA,1,1,NA,NA,0,1,2,1,1,14826,CHL410107
1999,CHL,410108,24.073126,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,2,1,14827,CHL410108
1999,CHL,410112,24.073126,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,14828,CHL410112
1999,CHL,410113,24.073126,1,0,1,1,1,1,1,1,1,0,1,0,0,1,2,2,2,14829,CHL410113
1999,CHL,410114,24.073126,1,0,1,1,1,1,1,1,1,1,0,0,0,1,2,1,2,14830,CHL410114
1999,CHL,410116,24.073126,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14831,CHL410116
1999,CHL,410117,24.073126,1,1,1,0,1,1,1,0,1,1,1,0,0,3,2,2,2,14832,CHL410117
1999,CHL,410120,24.073126,1,1,1,0,0,1,1,1,1,1,0,0,0,2,2,2,2,14833,CHL410120
1999,CHL,410121,24.073126,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,14834,CHL410121
1999,CHL,410122,24.073126,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,14835,CHL410122
1999,CHL,410126,24.073126,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2,1,1,14836,CHL410126
1999,CHL,410127,24.073126,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,14837,CHL410127
1999,CHL,410128,24.073126,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,14838,CHL410128
1999,CHL,410129,24.073126,1,0,1,1,1,0,NA,0,0,1,0,NA,0,1,0,0,0,14839,CHL410129
1999,CHL,410131,24.073126,1,1,1,0,1,1,1,1,0,1,0,0,0,0,2,0,1,14840,CHL410131
1999,CHL,410132,24.073126,NA,NA,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,14841,CHL410132
1999,CHL,410133,24.073126,1,0,1,1,1,1,1,1,0,0,0,1,0,1,2,2,1,14842,CHL410133
1999,CHL,410134,24.073126,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,2,1,14843,CHL410134
1999,CHL,410136,24.073126,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,14844,CHL410136
1999,CHL,410138,24.073126,1,0,0,1,1,1,1,1,1,1,0,0,0,3,2,2,2,14845,CHL410138
1999,CHL,410139,24.073126,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,0,14846,CHL410139
1999,CHL,410141,24.073126,1,1,1,0,1,1,1,1,0,1,0,1,0,1,2,NA,NA,14847,CHL410141
1999,CHL,410142,24.073126,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,2,NA,14848,CHL410142
1999,CHL,410144,24.073126,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,2,14849,CHL410144
1999,CHL,410146,24.073126,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,2,1,14850,CHL410146
1999,CHL,410147,24.073126,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,14851,CHL410147
1999,CHL,420302,75.557471,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,14852,CHL420302
1999,CHL,420303,75.557471,1,1,1,1,1,1,1,1,1,NA,0,1,0,1,2,1,0,14853,CHL420303
1999,CHL,420305,75.557471,1,1,1,1,1,NA,1,NA,1,1,0,NA,0,0,0,0,NA,14854,CHL420305
1999,CHL,420306,75.557471,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,14855,CHL420306
1999,CHL,420307,75.557471,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,0,0,14856,CHL420307
1999,CHL,420308,75.557471,1,0,0,0,1,0,1,1,1,1,0,0,0,1,2,1,1,14857,CHL420308
1999,CHL,420309,75.557471,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,1,NA,14858,CHL420309
1999,CHL,420311,75.557471,1,NA,1,1,1,1,1,1,1,1,1,1,0,1,0,NA,NA,14859,CHL420311
1999,CHL,420312,75.557471,1,0,1,1,1,1,1,1,0,1,0,1,0,3,0,1,1,14860,CHL420312
1999,CHL,420313,75.557471,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,14861,CHL420313
1999,CHL,420314,75.557471,1,NA,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,14862,CHL420314
1999,CHL,420316,75.557471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14863,CHL420316
1999,CHL,420318,75.557471,1,1,1,NA,0,1,1,1,1,NA,0,1,0,1,1,NA,NA,14864,CHL420318
1999,CHL,420319,75.557471,1,1,1,0,1,1,0,1,NA,0,0,1,0,1,2,2,2,14865,CHL420319
1999,CHL,420320,75.557471,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,14866,CHL420320
1999,CHL,420321,75.557471,1,1,NA,1,1,1,1,0,0,NA,0,0,0,1,0,0,0,14867,CHL420321
1999,CHL,420322,75.557471,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,14868,CHL420322
1999,CHL,420323,75.557471,1,NA,1,1,1,1,1,1,1,1,0,1,0,2,0,NA,NA,14869,CHL420323
1999,CHL,420326,75.557471,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,NA,1,14870,CHL420326
1999,CHL,420331,75.557471,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,14871,CHL420331
1999,CHL,420332,75.557471,1,1,1,1,1,1,0,1,0,1,0,0,0,1,2,2,1,14872,CHL420332
1999,CHL,420333,75.557471,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,14873,CHL420333
1999,CHL,430201,52.799197,1,1,NA,1,1,1,1,1,1,1,NA,NA,0,0,0,1,2,14874,CHL430201
1999,CHL,430203,52.799197,1,1,1,1,1,1,1,0,1,NA,0,1,0,1,1,NA,NA,14875,CHL430203
1999,CHL,430204,52.799197,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,NA,NA,14876,CHL430204
1999,CHL,430205,52.799197,1,1,1,1,1,1,1,1,NA,1,1,1,0,0,0,0,0,14877,CHL430205
1999,CHL,430206,52.799197,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,1,14878,CHL430206
1999,CHL,430207,52.799197,1,0,1,0,1,1,1,1,1,0,0,NA,0,0,1,0,1,14879,CHL430207
1999,CHL,430208,52.799197,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,14880,CHL430208
1999,CHL,430211,52.799197,1,1,0,0,1,0,1,1,1,NA,0,0,0,1,2,0,0,14881,CHL430211
1999,CHL,430212,52.799197,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,14882,CHL430212
1999,CHL,430213,52.799197,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,14883,CHL430213
1999,CHL,430214,52.799197,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,14884,CHL430214
1999,CHL,430215,52.799197,1,1,1,0,1,1,1,NA,1,1,NA,1,0,0,2,0,0,14885,CHL430215
1999,CHL,430217,52.799197,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,NA,14886,CHL430217
1999,CHL,430220,52.799197,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,2,2,14887,CHL430220
1999,CHL,430222,52.799197,1,1,1,1,1,1,1,1,1,NA,1,1,0,1,1,0,1,14888,CHL430222
1999,CHL,430223,52.799197,0,1,1,1,1,1,1,1,0,1,0,0,0,1,2,0,0,14889,CHL430223
1999,CHL,430225,52.799197,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,NA,14890,CHL430225
1999,CHL,430226,52.799197,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,14891,CHL430226
1999,CHL,430227,52.799197,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,14892,CHL430227
1999,CHL,430228,52.799197,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2,NA,NA,14893,CHL430228
1999,CHL,430232,52.799197,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,14894,CHL430232
1999,CHL,440201,58.178553,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,14895,CHL440201
1999,CHL,440202,58.178553,1,1,1,NA,1,1,1,1,1,1,1,1,0,0,2,0,NA,14896,CHL440202
1999,CHL,440203,58.178553,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,14897,CHL440203
1999,CHL,440204,58.178553,1,0,1,1,1,1,0,1,1,0,0,1,0,2,1,0,NA,14898,CHL440204
1999,CHL,440205,58.178553,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,14899,CHL440205
1999,CHL,440206,58.178553,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0,14900,CHL440206
1999,CHL,440208,58.178553,1,1,1,0,1,1,1,0,1,1,NA,1,0,1,2,0,0,14901,CHL440208
1999,CHL,440209,58.178553,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,NA,NA,14902,CHL440209
1999,CHL,440210,58.178553,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,14903,CHL440210
1999,CHL,440211,58.178553,1,1,1,1,1,1,0,1,1,1,0,0,0,1,2,1,1,14904,CHL440211
1999,CHL,440212,58.178553,1,1,1,1,1,1,1,NA,1,0,0,0,0,1,1,0,2,14905,CHL440212
1999,CHL,440213,58.178553,1,1,NA,1,1,1,NA,1,1,NA,NA,0,0,1,0,0,1,14906,CHL440213
1999,CHL,440214,58.178553,1,1,1,1,NA,1,1,NA,1,NA,0,1,0,1,0,0,NA,14907,CHL440214
1999,CHL,440215,58.178553,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,1,1,14908,CHL440215
1999,CHL,440216,58.178553,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,2,2,14909,CHL440216
1999,CHL,440217,58.178553,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,14910,CHL440217
1999,CHL,440218,58.178553,1,1,1,1,0,1,1,1,1,1,0,1,0,1,NA,NA,NA,14911,CHL440218
1999,CHL,440219,58.178553,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0,14912,CHL440219
1999,CHL,440221,58.178553,1,1,1,1,1,1,0,NA,0,1,1,0,0,2,1,0,0,14913,CHL440221
1999,CHL,440222,58.178553,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,14914,CHL440222
1999,CHL,440223,58.178553,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,NA,14915,CHL440223
1999,CHL,440224,58.178553,1,1,1,0,1,0,1,1,0,0,1,1,0,2,2,0,NA,14916,CHL440224
1999,CHL,440225,58.178553,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,14917,CHL440225
